timestamp,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
1774627429.225004,2676663733,1,0.16179624199867249,0.08623567223548889,0.06683230400085449,0
1774627429.2652469,2676703976,1,0.12955565750598907,0.07615014165639877,0.05564272031188011,0
1774627429.304772,2676743501,1,0.10321377217769623,0.0631655678153038,0.047783177345991135,0
1774627429.345063,2676783792,1,0.08579692989587784,0.053126491606235504,0.04094940796494484,0
1774627429.384889,2676823618,1,0.07248330861330032,0.04428862780332565,0.03600093722343445,0
1774627429.424962,2676863691,1,0.06703884899616241,0.038632456213235855,0.03238948434591293,0
1774627429.4650729,2676903802,1,0.06153110787272453,0.0350772961974144,0.028823019936680794,0
1774627429.5049229,2676943652,1,0.05599110201001167,0.034983132034540176,0.030268726870417595,0
1774627429.544937,2676983666,1,0.04983320087194443,0.03379439562559128,0.02687366120517254,0
1774627429.584934,2677023663,1,0.04393992945551872,0.03183017298579216,0.02641908824443817,0
1774627429.6250908,2677063820,1,0.038162197917699814,0.03320379927754402,0.02616742067039013,0
1774627429.6650128,2677103742,1,0.03482659161090851,0.0317135825753212,0.025616910308599472,0
1774627429.705114,2677143843,1,0.03286462277173996,0.029343316331505775,0.024196211248636246,0
1774627429.7448869,2677183616,1,0.030104510486125946,0.030035199597477913,0.023361720144748688,0
1774627429.784909,2677223638,1,0.03009602054953575,0.0286074448376894,0.0247491504997015,0
1774627429.825111,2677263840,1,0.028844553977251053,0.028090763837099075,0.024731885641813278,0
1774627429.8658469,2677304576,1,0.027249300852417946,0.026037098839879036,0.023340361192822456,0
1774627429.905129,2677343858,1,0.026322467252612114,0.02458151802420616,0.022850563749670982,0
1774627429.945114,2677383843,1,0.02472885139286518,0.026316694915294647,0.025099873542785645,0
1774627429.9851298,2677423859,1,0.02473810873925686,0.026140714064240456,0.025413770228624344,0
1774627430.025272,2677464001,1,0.023593280464410782,0.02622193656861782,0.025695620104670525,0
1774627430.065279,2677504008,1,0.024334954097867012,0.025938397273421288,0.025258919224143028,0
1774627430.105037,2677543766,1,0.025554366409778595,0.02522950991988182,0.024343200027942657,0
1774627430.1450279,2677583757,1,0.025957442820072174,0.0268139336258173,0.022785009816288948,0
1774627430.185065,2677623794,1,0.02361578308045864,0.02514519914984703,0.023111356422305107,0
1774627430.225627,2677664356,1,0.02399529330432415,0.027378752827644348,0.025279605761170387,0
1774627430.265269,2677703998,1,0.026419803500175476,0.027750059962272644,0.024088317528367043,0
1774627430.304901,2677743630,1,0.028643999248743057,0.026126042008399963,0.023747839033603668,0
1774627430.344918,2677783647,1,0.02869107760488987,0.02642958238720894,0.024691367521882057,0
1774627430.384788,2677823517,1,0.02779856137931347,0.028796928003430367,0.023006737232208252,0
1774627430.425044,2677863773,1,0.02880704775452614,0.027113761752843857,0.024621089920401573,0
1774627430.464966,2677903695,1,0.027848292142152786,0.027205441147089005,0.02469988353550434,0
1774627430.504822,2677943551,1,0.030381398275494576,0.027244331315159798,0.024508599191904068,0
1774627430.544782,2677983511,1,0.03101430833339691,0.025471629574894905,0.023773841559886932,0
1774627430.584784,2678023513,1,0.03248824551701546,0.024223482236266136,0.025554442778229713,0
1774627430.624832,2678063561,1,0.029505783692002296,0.023939451202750206,0.024669146165251732,0
1774627430.6649349,2678103664,1,0.02892940118908882,0.027264365926384926,0.02424951270222664,0
1774627430.705064,2678143793,1,0.028471413999795914,0.02730001136660576,0.02262295037508011,0
1774627430.7448199,2678183549,1,0.026828652247786522,0.028181904926896095,0.02348906174302101,0
1774627430.7848039,2678223533,1,0.027916332706809044,0.026927897706627846,0.025160903111100197,0
1774627430.8248,2678263529,1,0.02574690245091915,0.026269173249602318,0.02444847859442234,0
1774627430.86547,2678304199,1,0.02499563992023468,0.024981122463941574,0.02398861013352871,0
1774627430.904794,2678343523,1,0.029372887685894966,0.024319389835000038,0.026252083480358124,0
1774627430.9447598,2678383489,1,0.026127364486455917,0.024106737226247787,0.025709964334964752,0
1774627430.984838,2678423567,1,0.028438294306397438,0.027142293751239777,0.02651583030819893,0
1774627431.02526,2678463989,1,0.028704077005386353,0.025901444256305695,0.02514718659222126,0
1774627431.06489,2678503619,1,0.0298300888389349,0.026421790942549706,0.02548200637102127,0
1774627431.104655,2678543384,1,0.026443367823958397,0.027473974972963333,0.025732964277267456,0
1774627431.144769,2678583498,1,0.026671992614865303,0.027182579040527344,0.025350624695420265,0
1774627431.184715,2678623444,1,0.03031237982213497,0.02646542899310589,0.02494083344936371,0
1774627431.224918,2678663647,1,0.02848951146006584,0.027792148292064667,0.025674646720290184,0
1774627431.26493,2678703659,1,0.029171928763389587,0.029732080176472664,0.026415344327688217,0
1774627431.3047109,2678743440,1,0.0263920109719038,0.028134148567914963,0.02623121067881584,0
1774627431.344774,2678783503,1,0.026020489633083344,0.029910476878285408,0.026343934237957,0
1774627431.384712,2678823441,1,0.026848623529076576,0.030916331335902214,0.02667151391506195,0
1774627431.424811,2678863540,1,0.026259707286953926,0.02867288328707218,0.02772838994860649,0
1774627431.4648829,2678903612,1,0.027538228780031204,0.027509765699505806,0.026806393638253212,0
1774627431.504757,2678943486,1,0.027414118871092796,0.029194241389632225,0.024574870243668556,0
1774627431.544898,2678983627,1,0.02860291674733162,0.028563717380166054,0.0273219496011734,0
1774627431.584667,2679023396,1,0.026625631377100945,0.029836509376764297,0.02670595794916153,0
1774627431.624749,2679063478,1,0.027587642893195152,0.02821928821504116,0.025476187467575073,0
1774627431.664909,2679103638,1,0.025718817487359047,0.026915358379483223,0.025117946788668633,0
1774627431.704884,2679143613,1,0.026256419718265533,0.027381693944334984,0.024322057142853737,0
1774627431.744721,2679183450,1,0.026968490332365036,0.029612435027956963,0.025798503309488297,0
1774627431.784654,2679223383,1,0.02696298062801361,0.02799256332218647,0.025945570319890976,0
1774627431.824704,2679263433,1,0.024732716381549835,0.02951737307012081,0.02547823078930378,0
1774627431.86557,2679304299,1,0.026439577341079712,0.02750040777027607,0.02605120651423931,0
1774627431.904927,2679343656,1,0.027361076325178146,0.026159249246120453,0.026183858513832092,0
1774627431.944946,2679383675,1,0.0304893646389246,0.02648417092859745,0.0245853029191494,0
1774627431.984874,2679423603,1,0.029617872089147568,0.026904884725809097,0.02720176801085472,0
1774627432.025052,2679463781,1,0.027344992384314537,0.02685386873781681,0.027275824919342995,0
1774627432.065077,2679503806,1,0.028523679822683334,0.029011541977524757,0.02605164237320423,0
1774627432.105093,2679543822,1,0.02824118174612522,0.029318036511540413,0.026508264243602753,0
1774627432.144892,2679583621,1,0.027894578874111176,0.02820645086467266,0.02445395290851593,0
1774627432.184861,2679623590,1,0.026780765503644943,0.02840283513069153,0.02761540561914444,0
1774627432.225066,2679663795,1,0.027922851964831352,0.027767697349190712,0.026574626564979553,0
1774627432.265024,2679703753,1,0.02860093116760254,0.028575407341122627,0.02611691690981388,0
1774627432.304944,2679743673,1,0.028180357068777084,0.030640525743365288,0.02518298290669918,0
1774627432.344962,2679783691,1,0.030796827748417854,0.030491026118397713,0.028306765481829643,0
1774627432.3848689,2679823598,1,0.02993202954530716,0.031789395958185196,0.02730216085910797,0
1774627432.42491,2679863639,1,0.029145672917366028,0.029859421774744987,0.026557760313153267,0
1774627432.464972,2679903701,1,0.027323799207806587,0.027809375897049904,0.02464110031723976,0
1774627432.504726,2679943455,1,0.030256077647209167,0.027530265972018242,0.02507914789021015,0
1774627432.54475,2679983479,1,0.02878250554203987,0.025180060416460037,0.025743484497070312,0
1774627432.5848,2680023529,1,0.02811584435403347,0.023348750546574593,0.02423054911196232,0
1774627432.6249568,2680063686,1,0.027640914544463158,0.02318575046956539,0.023531122133135796,0
1774627432.664898,2680103627,1,0.02609042450785637,0.02679361216723919,0.024224521592259407,0
1774627432.705216,2680143945,1,0.02706126682460308,0.02507086656987667,0.023824436590075493,0
1774627432.744991,2680183720,1,0.028080947697162628,0.028675708919763565,0.025051608681678772,0
1774627432.784798,2680223527,1,0.028722256422042847,0.02991987019777298,0.02549515664577484,0
1774627432.825006,2680263735,1,0.029110999777913094,0.030907118692994118,0.024304959923028946,0
1774627432.86499,2680303719,1,0.027614513412117958,0.031124521046876907,0.024582622572779655,0
1774627432.904805,2680343534,1,0.02609620802104473,0.030608592554926872,0.025689424946904182,0
1774627432.944831,2680383560,1,0.02798674814403057,0.02997259609401226,0.025289129465818405,0
1774627432.984729,2680423458,1,0.027602894231677055,0.03343483433127403,0.025043632835149765,0
1774627433.024886,2680463615,1,0.026096099987626076,0.0322595052421093,0.02673661708831787,0
1774627433.064766,2680503495,1,0.027054250240325928,0.028803471475839615,0.026796353980898857,0
1774627433.104501,2680543230,1,0.02834424376487732,0.02943587303161621,0.0286581851541996,0
1774627433.144577,2680583306,1,0.029973836615681648,0.02929362654685974,0.028228970244526863,0
1774627433.1845539,2680623283,1,0.027254480868577957,0.027458686381578445,0.027103643864393234,0
1774627433.224621,2680663350,1,0.02678990177810192,0.028323369100689888,0.026501072570681572,0
1774627433.264687,2680703416,1,0.02952362783253193,0.027921605855226517,0.025610994547605515,0
1774627433.304548,2680743277,1,0.029674820601940155,0.027689486742019653,0.023482656106352806,0
1774627433.3446069,2680783336,1,0.028591657057404518,0.027538971975445747,0.022961370646953583,0
1774627433.384703,2680823432,1,0.02780931442975998,0.027559220790863037,0.02133472077548504,0
1774627433.424834,2680863563,1,0.02890537492930889,0.026366308331489563,0.022764163091778755,0
1774627433.4648829,2680903612,1,0.030397193506360054,0.02975466102361679,0.022277280688285828,0
1774627433.504736,2680943465,1,0.029517434537410736,0.02805347368121147,0.027156734839081764,0
1774627433.5447319,2680983461,1,0.027977129444479942,0.027894018217921257,0.02584545873105526,0
1774627433.584761,2681023490,1,0.029970593750476837,0.028089510276913643,0.024053147062659264,0
1774627433.624875,2681063604,1,0.03138763830065727,0.02830321155488491,0.023466741666197777,0
1774627433.664649,2681103378,1,0.03151557222008705,0.02834283374249935,0.02518666908144951,0
1774627433.7048109,2681143540,1,0.02905983291566372,0.02713952399790287,0.022947078570723534,0
1774627433.744513,2681183242,1,0.0278765968978405,0.027602484449744225,0.024325624108314514,0
1774627433.78452,2681223249,1,0.027226293459534645,0.02741074748337269,0.023731781169772148,0
1774627433.824591,2681263320,1,0.02594013884663582,0.030020788311958313,0.023574871942400932,0
1774627433.8644838,2681303213,1,0.030737200751900673,0.02938937582075596,0.023215733468532562,0
1774627433.904188,2681342917,1,0.029311543330550194,0.0276931282132864,0.02732418291270733,0
1774627433.944444,2681383173,1,0.028977973386645317,0.02849876508116722,0.025585507974028587,0
1774627433.984415,2681423144,1,0.02852020412683487,0.029581721872091293,0.027186358347535133,0
1774627434.024448,2681463177,1,0.027419431135058403,0.029907071962952614,0.027708230540156364,0
1774627434.064658,2681503387,1,0.02764170803129673,0.029102260246872902,0.026386598125100136,0
1774627434.104478,2681543207,1,0.031028717756271362,0.02762482315301895,0.028160877525806427,0
1774627434.144456,2681583185,1,0.03182999789714813,0.02978680282831192,0.026608319953083992,0
1774627434.184402,2681623131,1,0.029488569125533104,0.027051636949181557,0.025687506422400475,0
1774627434.224225,2681662954,1,0.02877946011722088,0.027695879340171814,0.024264276027679443,0
1774627434.264359,2681703088,1,0.0281954538077116,0.0281740240752697,0.024065149948000908,0
1774627434.304267,2681742996,1,0.02850347012281418,0.028370540589094162,0.02630862407386303,0
1774627434.34422,2681782949,1,0.028278743848204613,0.028570780530571938,0.025921300053596497,0
1774627434.384186,2681822915,1,0.02851131744682789,0.027601875364780426,0.0271767545491457,0
1774627434.424264,2681862993,1,0.1580108255147934,0.14830751717090607,0.0879431739449501,0
1774627434.464377,2681903106,1,0.3925681412220001,0.2068539261817932,0.1718038022518158,0
1774627434.5042129,2681942942,1,0.3882010281085968,0.19294096529483795,0.17366425693035126,0
1774627434.544226,2681982955,1,0.33448782563209534,0.15939036011695862,0.15268772840499878,0
1774627434.584208,2682022937,1,0.281196266412735,0.13152067363262177,0.12714801728725433,0
1774627434.624145,2682062874,1,0.28339684009552,0.14513926208019257,0.10990111529827118,0
1774627434.664368,2682103097,1,0.3466942012310028,0.16451282799243927,0.09700622409582138,0
1774627434.704227,2682142956,1,0.3205375373363495,0.18563556671142578,0.1007915809750557,0
1774627434.744232,2682182961,1,0.26232993602752686,0.17372143268585205,0.1028011366724968,0
1774627434.784285,2682223014,1,0.2084551751613617,0.1807350367307663,0.0958508849143982,0
1774627434.8242269,2682262956,1,0.18430621922016144,0.2119782716035843,0.09522403031587601,0
1774627434.864642,2682303371,1,0.17423751950263977,0.2047221064567566,0.10696674883365631,0
1774627434.904199,2682342928,1,0.1652466207742691,0.20673514902591705,0.10499083995819092,0
1774627434.9441988,2682382928,1,0.15440841019153595,0.21789856255054474,0.10354293882846832,0
1774627434.9842129,2682422942,1,0.1332833170890808,0.21579265594482422,0.09824993461370468,0
1774627435.024184,2682462913,1,0.10924419015645981,0.22141365706920624,0.09500828385353088,0
1774627435.06435,2682503079,1,0.1094934418797493,0.22147491574287415,0.10700029879808426,0
1774627435.104105,2682542834,1,0.1007349044084549,0.21393418312072754,0.09819149225950241,0
1774627435.1442049,2682582934,1,0.09510672837495804,0.22518537938594818,0.0934089869260788,0
1774627435.18415,2682622879,1,0.0983969196677208,0.22037740051746368,0.08972673118114471,0
1774627435.224194,2682662923,1,0.11536023765802383,0.2197171300649643,0.09024021774530411,0
1774627435.264361,2682703090,1,0.14234445989131927,0.21464796364307404,0.1054883673787117,0
1774627435.304183,2682742912,1,0.1555626541376114,0.20836079120635986,0.10166845470666885,0
1774627435.3441648,2682782894,1,0.16684676706790924,0.22703835368156433,0.10501649975776672,0
1774627435.3842208,2682822950,1,0.14042066037654877,0.21652939915657043,0.10352947562932968,0
1774627435.424159,2682862888,1,0.1258983612060547,0.21549274027347565,0.09879817068576813,0
1774627435.464503,2682903232,1,0.12481801211833954,0.20517562329769135,0.0889335498213768,0
1774627435.504423,2682943152,1,0.1406826227903366,0.20888294279575348,0.10613091289997101,0
1774627435.5443969,2682983126,1,0.14437636733055115,0.25993090867996216,0.10274162888526917,0
1774627435.584315,2683023044,1,0.19182206690311432,0.26431721448898315,0.13318446278572083,0
1774627435.624455,2683063184,1,0.17178897559642792,0.24236692488193512,0.14014551043510437,0
1774627435.664504,2683103233,1,0.1588846743106842,0.2265477329492569,0.12315749377012253,0
1774627435.704313,2683143042,1,0.1548701524734497,0.21849068999290466,0.11620571464300156,0
1774627435.744408,2683183137,1,0.15050731599330902,0.22725677490234375,0.1497010439634323,0
1774627435.784416,2683223145,1,0.16898174583911896,0.2558985650539398,0.16115425527095795,0
1774627435.8244069,2683263136,1,0.1703406423330307,0.2468014806509018,0.14379368722438812,0
1774627435.864613,2683303342,1,0.15843699872493744,0.21980120241641998,0.13056045770645142,0
1774627435.904286,2683343015,1,0.14343498647212982,0.21248015761375427,0.12222564965486526,0
1774627435.9440799,2683382809,1,0.15288542211055756,0.2066524177789688,0.12743701040744781,0
1774627435.9840848,2683422814,1,0.13139300048351288,0.1988329440355301,0.12308591604232788,0
1774627436.024098,2683462827,1,0.12081637978553772,0.20672498643398285,0.1342739313840866,0
1774627436.064198,2683502927,1,0.1533306986093521,0.2003764808177948,0.12889623641967773,0
1774627436.104069,2683542798,1,0.15708744525909424,0.19612164795398712,0.11414315551519394,0
1774627436.144111,2683582840,1,0.16575931012630463,0.20023319125175476,0.11196593940258026,0
1774627436.184246,2683622975,1,0.15898030996322632,0.20451650023460388,0.11316781491041183,0
1774627436.22446,2683663189,1,0.15256361663341522,0.2199212908744812,0.11493336409330368,0
1774627436.26449,2683703219,1,0.1420745551586151,0.2230614423751831,0.11630738526582718,0
1774627436.3042939,2683743023,1,0.12920460104942322,0.2075607031583786,0.11569090932607651,0
1774627436.344318,2683783047,1,0.1201247051358223,0.2046670764684677,0.11386475712060928,0
1774627436.384296,2683823025,1,0.10562248528003693,0.1941012144088745,0.10255292057991028,0
1774627436.424366,2683863095,1,0.09770053625106812,0.19951729476451874,0.09709466248750687,0
1774627436.464256,2683902985,1,0.09090030193328857,0.19958879053592682,0.1053789034485817,0
1774627436.504052,2683942781,1,0.08703572303056717,0.19809773564338684,0.10317482054233551,0
1774627436.544067,2683982796,1,0.10954844951629639,0.189920112490654,0.10108183324337006,0
1774627436.58402,2684022749,1,0.10318611562252045,0.18323233723640442,0.10647416114807129,0
1774627436.624016,2684062745,1,0.11658469587564468,0.17493529617786407,0.10654992610216141,0
1774627436.664099,2684102828,1,0.15382657945156097,0.18320529162883759,0.12111347913742065,0
1774627436.704251,2684142980,1,0.14082470536231995,0.19238364696502686,0.12020764499902725,0
1774627436.744313,2684183042,1,0.12250500172376633,0.18237163126468658,0.11352933943271637,0
1774627436.784221,2684222950,1,0.13992182910442352,0.17354793846607208,0.10672244429588318,0
1774627436.8243608,2684263090,1,0.15514005720615387,0.17374016344547272,0.11150699853897095,0
1774627436.864553,2684303282,1,0.13859543204307556,0.16994629800319672,0.09517963230609894,0
1774627436.90418,2684342909,1,0.11572279036045074,0.1932334154844284,0.09109193086624146,0
1774627436.9442499,2684382979,1,0.09894859045743942,0.18792396783828735,0.09420916438102722,0
1774627436.984011,2684422740,1,0.09558235853910446,0.1675824671983719,0.08791244775056839,0
1774627437.023889,2684462618,1,0.0942513570189476,0.16240468621253967,0.09537017345428467,0
1774627437.0640929,2684502822,1,0.0880635678768158,0.15277233719825745,0.08472679555416107,0
1774627437.103977,2684542706,1,0.09496338665485382,0.19197596609592438,0.0802346020936966,0
1774627437.143987,2684582716,1,0.08807558566331863,0.18272759020328522,0.07595455646514893,0
1774627437.183918,2684622647,1,0.10277225822210312,0.16099433600902557,0.0788249671459198,0
1774627437.22406,2684662789,1,0.08839038759469986,0.15090297162532806,0.07877197861671448,0
1774627437.264132,2684702861,1,0.09043378382921219,0.14730304479599,0.0722624883055687,0
1774627437.304223,2684742952,1,0.10145635902881622,0.14504216611385345,0.07328364253044128,0
1774627437.344193,2684782922,1,0.10737286508083344,0.15915803611278534,0.07232467085123062,0
1774627437.38425,2684822979,1,0.10178574174642563,0.15584252774715424,0.0767340213060379,0
1774627437.424177,2684862906,1,0.09684460610151291,0.1428636759519577,0.08200445771217346,0
1774627437.464386,2684903115,1,0.10614755749702454,0.14550217986106873,0.08865362405776978,0
1774627437.5042129,2684942942,1,0.12264745682477951,0.14485368132591248,0.09528645128011703,0
1774627437.543937,2684982666,1,0.12378724664449692,0.15812210738658905,0.09110233187675476,0
1774627437.583932,2685022661,1,0.13498170673847198,0.16053135693073273,0.09314756095409393,0
1774627437.62394,2685062669,1,0.14536891877651215,0.1590387225151062,0.10365301370620728,0
1774627437.664041,2685102770,1,0.1900843232870102,0.17220765352249146,0.11607921868562698,0
1774627437.704087,2685142816,1,0.16246546804904938,0.20285183191299438,0.13905839622020721,0
1774627437.743981,2685182710,1,0.1593572050333023,0.23737499117851257,0.14954224228858948,0
1774627437.78393,2685222659,1,0.1640002429485321,0.21729299426078796,0.1440584510564804,0
1774627437.824311,2685263040,1,0.1960608810186386,0.19348737597465515,0.15544691681861877,0
1774627437.86439,2685303119,1,0.17203514277935028,0.18426281213760376,0.1339738517999649,0
1774627437.904119,2685342848,1,0.1788846254348755,0.19752340018749237,0.12918208539485931,0
1774627437.944169,2685382898,1,0.23537613451480865,0.31048786640167236,0.14743348956108093,0
1774627437.984078,2685422807,1,0.5488686561584473,0.6324523091316223,0.2298298180103302,0
1774627438.024216,2685462945,1,1.2737165689468384,0.90803462266922,0.2857572138309479,0
1774627438.064252,2685502981,1,1.9995585680007935,1.1695995330810547,0.3513484597206116,0
1774627438.104194,2685542923,1,2.3959221839904785,1.448885202407837,0.7477306127548218,0
1774627438.143889,2685582618,1,2.6937551498413086,1.6078166961669922,1.0491420030593872,0
1774627438.183865,2685622594,1,2.882782220840454,2.0708343982696533,1.0105698108673096,0
1774627438.223955,2685662684,1,2.95076584815979,2.2335660457611084,1.072249174118042,0
1774627438.264063,2685702792,1,2.7768399715423584,2.310804605484009,1.0311236381530762,0
1774627438.3038769,2685742606,1,2.865598201751709,2.3231453895568848,1.0058188438415527,0
1774627438.344193,2685782922,1,2.8536136150360107,2.415963888168335,1.0573245286941528,0
1774627438.383888,2685822617,1,2.9538919925689697,2.4338228702545166,1.0544637441635132,0
1774627438.4238598,2685862589,1,2.7401909828186035,2.456453800201416,1.0277467966079712,0
1774627438.4640338,2685902763,1,2.7733070850372314,2.4827253818511963,1.0344586372375488,0
1774627438.503845,2685942574,1,2.930426597595215,2.4303178787231445,1.1116704940795898,0
1774627438.543843,2685982572,1,2.824544668197632,2.4587254524230957,1.0067824125289917,0
1774627438.583844,2686022573,1,2.8262524604797363,2.462587594985962,1.021429181098938,0
1774627438.623805,2686062534,1,2.795454263687134,2.430990695953369,0.9671065807342529,0
1774627438.663996,2686102725,1,2.8349990844726562,2.38942289352417,1.0371992588043213,0
1774627438.7037408,2686142470,1,2.7224631309509277,2.420128583908081,1.0003445148468018,0
1774627438.743809,2686182538,1,2.9487507343292236,2.4479432106018066,0.9535879492759705,0
1774627438.783819,2686222548,1,2.683515787124634,2.556898832321167,0.9848189949989319,0
1774627438.823823,2686262552,1,2.727954149246216,2.65279483795166,0.9351323246955872,0
1774627438.86407,2686302799,1,2.9212875366210938,2.6273648738861084,1.028577208518982,0
1774627438.903781,2686342510,1,2.8338401317596436,2.6115550994873047,0.9209038615226746,0
1774627438.943811,2686382540,1,2.957153081893921,2.5183684825897217,0.9974558353424072,0
1774627438.984004,2686422733,1,2.880049467086792,2.512077569961548,0.9407745003700256,0
1774627439.024175,2686462904,1,3.0982320308685303,2.385073661804199,1.0261441469192505,0
1774627439.0641809,2686502910,1,2.9211528301239014,2.0587053298950195,0.9693676233291626,0
1774627439.1040149,2686542744,1,2.5334713459014893,1.6256343126296997,0.8775566816329956,0
1774627439.144031,2686582760,1,2.29133939743042,1.277029275894165,0.7794739007949829,0
1774627439.183753,2686622482,1,2.151519775390625,0.9969496130943298,0.7349615097045898,0
1774627439.223872,2686662601,1,2.057528018951416,0.7964084148406982,0.8533093929290771,0
1774627439.26392,2686702649,1,2.153618574142456,0.6735261678695679,1.0553696155548096,0
1774627439.303784,2686742513,1,2.131624937057495,0.5869393348693848,1.2022459506988525,0
1774627439.343801,2686782530,1,1.9857916831970215,0.6352865099906921,1.1654200553894043,0
1774627439.383729,2686822458,1,2.094559669494629,0.6551398038864136,1.2062453031539917,0
1774627439.423752,2686862481,1,2.2478716373443604,0.736996054649353,1.2091599702835083,0
1774627439.463923,2686902652,1,2.393388032913208,0.8451496958732605,1.2419710159301758,0
1774627439.503738,2686942467,1,2.29221248626709,0.782058596611023,1.1946645975112915,0
1774627439.5439289,2686982658,1,2.6300578117370605,0.7792105078697205,1.307657241821289,0
1774627439.5840409,2687022770,1,2.6177515983581543,0.7744502425193787,1.3150678873062134,0
1774627439.624115,2687062844,1,2.570157766342163,1.0622831583023071,1.2405976057052612,0
1774627439.664046,2687102775,1,2.574892044067383,1.3139864206314087,1.238435983657837,0
1774627439.703951,2687142680,1,2.528010129928589,1.410501480102539,1.2644903659820557,0
1774627439.743977,2687182706,1,2.438107967376709,1.663035273551941,1.155848503112793,0
1774627439.78388,2687222609,1,2.4611432552337646,1.778169870376587,1.1328260898590088,0
1774627439.824045,2687262774,1,2.547696352005005,1.8617156744003296,1.1298162937164307,0
1774627439.864228,2687302957,1,2.579667329788208,1.985550045967102,1.1547307968139648,0
1774627439.903867,2687342596,1,2.543863296508789,2.051940441131592,1.135915994644165,0
1774627439.943886,2687382615,1,2.796895980834961,2.0732100009918213,1.1405274868011475,0
1774627439.9839199,2687422649,1,2.8458962440490723,2.0909647941589355,1.2429726123809814,0
1774627440.0244179,2687463147,1,2.6716556549072266,2.0180604457855225,1.1814792156219482,0
1774627440.064206,2687502935,1,2.845656156539917,1.986013650894165,1.1357461214065552,0
1774627440.104104,2687542833,1,2.9578378200531006,1.8924787044525146,1.2463961839675903,0
1774627440.143993,2687582722,1,2.6009490489959717,1.5990560054779053,1.2049496173858643,0
1774627440.1841478,2687622877,1,2.2389907836914062,1.2620092630386353,1.0922267436981201,0
