timestamp,TimeS,IMU,VibeX,VibeY,VibeZ,Clip
1774627429.784909,2677.223638,0,0.012780420482158661,0.009859176352620125,0.007895504124462605,0
1774627429.825111,2677.26384,0,0.011684148572385311,0.008968861773610115,0.00831844937056303,0
1774627429.8658469,2677.304576,0,0.01061440072953701,0.008100434206426144,0.00792387593537569,0
1774627429.905129,2677.343858,0,0.010146438144147396,0.007697549182921648,0.007466824259608984,0
1774627429.945114,2677.383843,0,0.008687936700880527,0.008144826628267765,0.007637712638825178,0
1774627429.9851298,2677.423859,0,0.008819373324513435,0.007816772907972336,0.007581314072012901,0
1774627430.025272,2677.464001,0,0.008395201526582241,0.007385070901364088,0.007256269920617342,0
1774627430.065279,2677.504008,0,0.008063162676990032,0.006965195760130882,0.007783937267959118,0
1774627430.105037,2677.543766,0,0.008412831462919712,0.007621560245752335,0.00817791186273098,0
1774627430.1450279,2677.583757,0,0.00845312513411045,0.0075670392252504826,0.008141537196934223,0
1774627430.185065,2677.623794,0,0.009333398193120956,0.008239753544330597,0.008764645084738731,0
1774627430.225627,2677.664356,0,0.00841062143445015,0.007918247021734715,0.007910110987722874,0
1774627430.265269,2677.703998,0,0.008162647485733032,0.008807331323623657,0.0080445297062397,0
1774627430.304901,2677.74363,0,0.007839096710085869,0.00895012728869915,0.0073810750618577,0
1774627430.344918,2677.783647,0,0.00830645952373743,0.008541029877960682,0.0075128148309886456,0
1774627430.384788,2677.823517,0,0.008152078837156296,0.008218151517212391,0.008475970476865768,0
1774627430.425044,2677.863773,0,0.008086854591965675,0.00792355090379715,0.007825670763850212,0
1774627430.464966,2677.903695,0,0.00782807171344757,0.007921908050775528,0.007277335040271282,0
1774627430.504822,2677.943551,0,0.008428188972175121,0.010672952979803085,0.007710096891969442,0
1774627430.544782,2677.983511,0,0.009015706367790699,0.011623009108006954,0.010213620960712433,0
1774627430.584784,2678.023513,0,0.008455806411802769,0.010046455077826977,0.011437083594501019,0
1774627430.624832,2678.063561,0,0.008591813035309315,0.009151353500783443,0.010116111487150192,0
1774627430.6649349,2678.103664,0,0.008640960790216923,0.009028450585901737,0.009224167093634605,0
1774627430.705064,2678.143793,0,0.008132869377732277,0.008501965552568436,0.009373695589601994,0
1774627430.7448199,2678.183549,0,0.007655783090740442,0.008626985363662243,0.008722941391170025,0
1774627430.7848039,2678.223533,0,0.008086650632321835,0.007522478234022856,0.008287366479635239,0
1774627430.8248,2678.263529,0,0.0078035080805420876,0.00795403029769659,0.008215255104005337,0
1774627430.86547,2678.304199,0,0.008198249153792858,0.007804028689861298,0.007471151649951935,0
1774627430.904794,2678.343523,0,0.008244650438427925,0.007587915752083063,0.007624157704412937,0
1774627430.9447598,2678.383489,0,0.007830899208784103,0.007628660183399916,0.007116645108908415,0
1774627430.984838,2678.423567,0,0.008595178835093975,0.011745232157409191,0.008972312323749065,0
1774627431.02526,2678.463989,0,0.00853195320814848,0.01238219439983368,0.009964300319552422,0
1774627431.06489,2678.503619,0,0.009757253341376781,0.011115843430161476,0.009283130057156086,0
1774627431.104655,2678.543384,0,0.009246842004358768,0.009581459686160088,0.00875843781977892,0
1774627431.144769,2678.583498,0,0.009183086454868317,0.008638816885650158,0.007839806377887726,0
1774627431.184715,2678.623444,0,0.008305120281875134,0.009333865717053413,0.0070975786074995995,0
1774627431.224918,2678.663647,0,0.007953323423862457,0.00827732402831316,0.0068293483927845955,0
1774627431.26493,2678.703659,0,0.00793468952178955,0.008492826484143734,0.007377003785222769,0
1774627431.3047109,2678.74344,0,0.008097970858216286,0.007778836879879236,0.007168477401137352,0
1774627431.344774,2678.783503,0,0.008019066415727139,0.008340468630194664,0.006990842521190643,0
1774627431.384712,2678.823441,0,0.009309958666563034,0.008174421265721321,0.007345120422542095,0
1774627431.424811,2678.86354,0,0.00907070655375719,0.008435698226094246,0.00689992681145668,0
1774627431.4648829,2678.903612,0,0.009259022772312164,0.008675002492964268,0.00773455249145627,0
1774627431.504757,2678.943486,0,0.009984745644032955,0.013140998780727386,0.00842806976288557,0
1774627431.544898,2678.983627,0,0.00963707733899355,0.012546385638415813,0.00964560080319643,0
1774627431.584667,2679.023396,0,0.012139837257564068,0.011620585806667805,0.009204762056469917,0
1774627431.624749,2679.063478,0,0.011063729412853718,0.011707738973200321,0.008709097281098366,0
1774627431.664909,2679.103638,0,0.011127371340990067,0.010593654587864876,0.010404769331216812,0
1774627431.704884,2679.143613,0,0.012786434032022953,0.009672134183347225,0.010083825327455997,0
1774627431.744721,2679.18345,0,0.011241325177252293,0.009001451544463634,0.009554554708302021,0
1774627431.784654,2679.223383,0,0.010323656722903252,0.009201206266880035,0.009882494807243347,0
1774627431.824704,2679.263433,0,0.009805885143578053,0.009869005531072617,0.00924468133598566,0
1774627431.86557,2679.304299,0,0.010214810259640217,0.012179586105048656,0.00932817067950964,0
1774627431.904927,2679.343656,0,0.01223157998174429,0.010968167334794998,0.011112172156572342,0
1774627431.944946,2679.383675,0,0.011989782564342022,0.010687131434679031,0.01247294619679451,0
1774627431.984874,2679.423603,0,0.01341233216226101,0.0095695024356246,0.014084446243941784,0
1774627432.025052,2679.463781,0,0.012893225066363811,0.010108563117682934,0.012998691760003567,0
1774627432.065077,2679.503806,0,0.014235096052289009,0.010769444517791271,0.012552104890346527,0
1774627432.105093,2679.543822,0,0.012534108012914658,0.011304793879389763,0.011495102196931839,0
1774627432.144892,2679.583621,0,0.013487125746905804,0.009915306232869625,0.010543257929384708,0
1774627432.184861,2679.62359,0,0.011982292868196964,0.01006525568664074,0.009189914911985397,0
1774627432.225066,2679.663795,0,0.013170219026505947,0.01104701217263937,0.008654206991195679,0
1774627432.265024,2679.703753,0,0.013345909304916859,0.012164182029664516,0.008863240480422974,0
1774627432.304944,2679.743673,0,0.012579002417623997,0.014623424969613552,0.010090628638863564,0
1774627432.344962,2679.783691,0,0.010886558331549168,0.013151561841368675,0.009212158620357513,0
1774627432.3848689,2679.823598,0,0.011203400790691376,0.013608834706246853,0.008272443898022175,0
1774627432.42491,2679.863639,0,0.010144474916160107,0.011928067542612553,0.008479141630232334,0
1774627432.464972,2679.903701,0,0.013934695161879063,0.01239519938826561,0.007534741424024105,0
1774627432.504726,2679.943455,0,0.014249660074710846,0.016307801008224487,0.008974800817668438,0
1774627432.54475,2679.983479,0,0.013944491744041443,0.014743030071258545,0.010624214075505733,0
1774627432.5848,2680.023529,0,0.01335388794541359,0.014982860535383224,0.010264397598803043,0
1774627432.6249568,2680.063686,0,0.012236450798809528,0.01279952097684145,0.011849036440253258,0
1774627432.664898,2680.103627,0,0.011103584431111813,0.011547441594302654,0.012308310717344284,0
1774627432.705216,2680.143945,0,0.011783949099481106,0.010336552746593952,0.011594749987125397,0
1774627432.744991,2680.18372,0,0.010893127880990505,0.010433853603899479,0.009948116727173328,0
1774627432.784798,2680.223527,0,0.012352771125733852,0.009861084632575512,0.009585975669324398,0
1774627432.825006,2680.263735,0,0.01132507435977459,0.010820523835718632,0.011398469097912312,0
1774627432.86499,2680.303719,0,0.012799796648323536,0.01049109362065792,0.013245237991213799,0
1774627432.904805,2680.343534,0,0.01078463438898325,0.009557381272315979,0.012178443372249603,0
1774627432.944831,2680.38356,0,0.01121041364967823,0.009829331189393997,0.010333584621548653,0
1774627432.984729,2680.423458,0,0.012893445789813995,0.010690816678106785,0.01016607228666544,0
1774627433.024886,2680.463615,0,0.012697828002274036,0.01068837195634842,0.009722261689603329,0
1774627433.064766,2680.503495,0,0.011375143192708492,0.010436242446303368,0.009219085797667503,0
1774627433.104501,2680.54323,0,0.011280720122158527,0.01090933009982109,0.01168894860893488,0
1774627433.144577,2680.583306,0,0.012090150266885757,0.011996502988040447,0.01139916479587555,0
1774627433.1845539,2680.623283,0,0.011705801822245121,0.013615574687719345,0.010840915143489838,0
1774627433.224621,2680.66335,0,0.01170691940933466,0.012103906832635403,0.012061048299074173,0
1774627433.264687,2680.703416,0,0.010465391911566257,0.01147815864533186,0.011661941185593605,0
1774627433.304548,2680.743277,0,0.00949856173247099,0.010534795001149178,0.010308828204870224,0
1774627433.3446069,2680.783336,0,0.00940024945884943,0.00994618609547615,0.009331709705293179,0
1774627433.384703,2680.823432,0,0.009082011878490448,0.009829276241362095,0.00885610468685627,0
1774627433.424834,2680.863563,0,0.009944062680006027,0.009618856944143772,0.008914484642446041,0
1774627433.4648829,2680.903612,0,0.010026833973824978,0.010396507568657398,0.008248191326856613,0
1774627433.504736,2680.943465,0,0.009989852085709572,0.010839114896953106,0.009210902266204357,0
1774627433.5447319,2680.983461,0,0.008927363902330399,0.010624639689922333,0.009706969372928143,0
1774627433.584761,2681.02349,0,0.008931431919336319,0.009928515180945396,0.009563073515892029,0
1774627433.624875,2681.063604,0,0.008788416162133217,0.008873874321579933,0.010464661754667759,0
1774627433.664649,2681.103378,0,0.009511958807706833,0.00845734216272831,0.010443327948451042,0
1774627433.7048109,2681.14354,0,0.008749645203351974,0.009022027254104614,0.009222646243870258,0
1774627433.744513,2681.183242,0,0.010956642217934132,0.008947636000812054,0.009533914737403393,0
1774627433.78452,2681.223249,0,0.010178864002227783,0.009155682288110256,0.009538431651890278,0
1774627433.824591,2681.26332,0,0.009750928729772568,0.009819944389164448,0.009523089975118637,0
1774627433.8644838,2681.303213,0,0.009185092523694038,0.011251823045313358,0.010975171811878681,0
1774627433.904188,2681.342917,0,0.010045661590993404,0.011212154291570187,0.01348256878554821,0
1774627433.944444,2681.383173,0,0.010488366708159447,0.013417491689324379,0.012055481784045696,0
1774627433.984415,2681.423144,0,0.010312588885426521,0.012649008072912693,0.011937432922422886,0
1774627434.024448,2681.463177,0,0.010676293633878231,0.010823097079992294,0.011480782181024551,0
1774627434.064658,2681.503387,0,0.010713286697864532,0.009367921389639378,0.00994928553700447,0
1774627434.104478,2681.543207,0,0.01013246364891529,0.00908524077385664,0.009392830543220043,0
1774627434.144456,2681.583185,0,0.009196481667459011,0.01031555887311697,0.010014028288424015,0
1774627434.184402,2681.623131,0,0.00878090225160122,0.009933989495038986,0.00901795830577612,0
1774627434.224225,2681.662954,0,0.009165309369564056,0.009464598260819912,0.008999794721603394,0
1774627434.264359,2681.703088,0,0.009738415479660034,0.008658245205879211,0.009284144267439842,0
1774627434.304267,2681.742996,0,0.010231896303594112,0.00930185616016388,0.009369835257530212,0
1774627434.34422,2681.782949,0,0.009696435183286667,0.008596508763730526,0.0090692900121212,0
1774627434.384186,2681.822915,0,0.01164944190531969,0.008869779296219349,0.008743447251617908,0
1774627434.424264,2681.862993,0,0.16847482323646545,0.1657934933900833,0.0712885856628418,0
1774627434.464377,2681.903106,0,0.39449992775917053,0.233896866440773,0.16209553182125092,0
1774627434.5042129,2681.942942,0,0.3744308650493622,0.22836712002754211,0.16399025917053223,0
1774627434.544226,2681.982955,0,0.31156665086746216,0.19556143879890442,0.1418408304452896,0
1774627434.584208,2682.022937,0,0.25929391384124756,0.15963977575302124,0.11372549831867218,0
1774627434.624145,2682.062874,0,0.2551611661911011,0.16284529864788055,0.09770014882087708,0
1774627434.664368,2682.103097,0,0.33943113684654236,0.1762067973613739,0.0931476280093193,0
1774627434.704227,2682.142956,0,0.3206808865070343,0.1899653971195221,0.09218279272317886,0
1774627434.744232,2682.182961,0,0.2619997560977936,0.17897094786167145,0.0988272950053215,0
1774627434.784285,2682.223014,0,0.2073500007390976,0.18528975546360016,0.09297333657741547,0
1774627434.8242269,2682.262956,0,0.17727887630462646,0.21945682168006897,0.09589298069477081,0
1774627434.864642,2682.303371,0,0.17140232026576996,0.21388517320156097,0.10871099680662155,0
1774627434.904199,2682.342928,0,0.16417774558067322,0.21224632859230042,0.10420038551092148,0
1774627434.9441988,2682.382928,0,0.15847991406917572,0.22343535721302032,0.09877816587686539,0
1774627434.9842129,2682.422942,0,0.13283835351467133,0.21773667633533478,0.09334293752908707,0
1774627435.024184,2682.462913,0,0.10825441032648087,0.2183452546596527,0.090042844414711,0
1774627435.06435,2682.503079,0,0.1044384092092514,0.21877041459083557,0.09860361367464066,0
1774627435.104105,2682.542834,0,0.09628276526927948,0.2072831094264984,0.09143151342868805,0
1774627435.1442049,2682.582934,0,0.08901592344045639,0.22322207689285278,0.08632811158895493,0
1774627435.18415,2682.622879,0,0.09078213572502136,0.21760880947113037,0.08548687398433685,0
1774627435.224194,2682.662923,0,0.11601199209690094,0.21036484837532043,0.08415225893259048,0
1774627435.264361,2682.70309,0,0.14619062840938568,0.21319745481014252,0.10243970155715942,0
1774627435.304183,2682.742912,0,0.1606455147266388,0.20714983344078064,0.10289263725280762,0
1774627435.3441648,2682.782894,0,0.17612463235855103,0.22469562292099,0.10061895847320557,0
1774627435.3842208,2682.82295,0,0.14646434783935547,0.22009854018688202,0.09822520613670349,0
1774627435.424159,2682.862888,0,0.13176946341991425,0.21260394155979156,0.09327276051044464,0
1774627435.464503,2682.903232,0,0.13010072708129883,0.20083434879779816,0.08519624918699265,0
1774627435.504423,2682.943152,0,0.1512078195810318,0.20817475020885468,0.10805644094944,0
1774627435.5443969,2682.983126,0,0.152994766831398,0.2646802067756653,0.10938151925802231,0
1774627435.584315,2683.023044,0,0.2047988921403885,0.2726554572582245,0.1388898342847824,0
1774627435.624455,2683.063184,0,0.1814902424812317,0.2501206398010254,0.1445349156856537,0
1774627435.664504,2683.103233,0,0.16564851999282837,0.22875580191612244,0.12398769706487656,0
1774627435.704313,2683.143042,0,0.15983536839485168,0.21940962970256805,0.10693349689245224,0
1774627435.744408,2683.183137,0,0.16700862348079681,0.2266310155391693,0.14993079006671906,0
1774627435.784416,2683.223145,0,0.1721075177192688,0.2592785954475403,0.14838606119155884,0
1774627435.8244069,2683.263136,0,0.17372292280197144,0.2522357106208801,0.13686788082122803,0
1774627435.864613,2683.303342,0,0.158860445022583,0.22233299911022186,0.1302315592765808,0
1774627435.904286,2683.343015,0,0.14010418951511383,0.21183258295059204,0.12297797948122025,0
1774627435.9440799,2683.382809,0,0.15910904109477997,0.20578213036060333,0.13037090003490448,0
1774627435.9840848,2683.422814,0,0.13513340055942535,0.19146519899368286,0.126678466796875,0
1774627436.024098,2683.462827,0,0.12105647474527359,0.20617586374282837,0.1299360692501068,0
1774627436.064198,2683.502927,0,0.15435223281383514,0.2000606805086136,0.12200909107923508,0
1774627436.104069,2683.542798,0,0.16061821579933167,0.190748929977417,0.10746500641107559,0
1774627436.144111,2683.58284,0,0.18013878166675568,0.19629772007465363,0.11379561573266983,0
1774627436.184246,2683.622975,0,0.17262636125087738,0.20472857356071472,0.1276630312204361,0
1774627436.22446,2683.663189,0,0.1664225310087204,0.2136990875005722,0.13251657783985138,0
1774627436.26449,2683.703219,0,0.15405477583408356,0.22461389005184174,0.13232283294200897,0
1774627436.3042939,2683.743023,0,0.13785532116889954,0.2072494626045227,0.1254727840423584,0
1774627436.344318,2683.783047,0,0.1226721704006195,0.19885608553886414,0.1178840845823288,0
1774627436.384296,2683.823025,0,0.10625578463077545,0.1962174028158188,0.10473263263702393,0
1774627436.424366,2683.863095,0,0.09912262856960297,0.1947142630815506,0.09718430787324905,0
1774627436.464256,2683.902985,0,0.09404093772172928,0.1936064064502716,0.1011018231511116,0
1774627436.504052,2683.942781,0,0.08865129202604294,0.19574281573295593,0.10207521170377731,0
1774627436.544067,2683.982796,0,0.117475725710392,0.18836787343025208,0.108429916203022,0
1774627436.58402,2684.022749,0,0.10820134729146957,0.1827893853187561,0.11887864768505096,0
1774627436.624016,2684.062745,0,0.1225828006863594,0.17598800361156464,0.11471568048000336,0
1774627436.664099,2684.102828,0,0.16569921374320984,0.18409022688865662,0.11277610808610916,0
1774627436.704251,2684.14298,0,0.14892834424972534,0.19909149408340454,0.11271896958351135,0
1774627436.744313,2684.183042,0,0.12882959842681885,0.1849581003189087,0.10519163310527802,0
1774627436.784221,2684.22295,0,0.15636947751045227,0.17749066650867462,0.09362400323152542,0
1774627436.8243608,2684.26309,0,0.16714811325073242,0.17800119519233704,0.10313351452350616,0
1774627436.864553,2684.303282,0,0.1525643914937973,0.17220011353492737,0.09454883635044098,0
1774627436.90418,2684.342909,0,0.1258402019739151,0.18246130645275116,0.09571244567632675,0
1774627436.9442499,2684.382979,0,0.10753659158945084,0.18368133902549744,0.10124989598989487,0
1774627436.984011,2684.42274,0,0.1041254922747612,0.16260963678359985,0.0974409282207489,0
1774627437.023889,2684.462618,0,0.10092030465602875,0.15452724695205688,0.09582952409982681,0
1774627437.0640929,2684.502822,0,0.09354513883590698,0.14937038719654083,0.08893401175737381,0
1774627437.103977,2684.542706,0,0.09543753415346146,0.18501552939414978,0.08519220352172852,0
1774627437.143987,2684.582716,0,0.0847371444106102,0.18528205156326294,0.07766120135784149,0
1774627437.183918,2684.622647,0,0.10484053939580917,0.16194655001163483,0.08324246853590012,0
1774627437.22406,2684.662789,0,0.09114325046539307,0.15199074149131775,0.07898738980293274,0
1774627437.264132,2684.702861,0,0.09718786180019379,0.14958466589450836,0.07347844541072845,0
1774627437.304223,2684.742952,0,0.10142909735441208,0.14336559176445007,0.07314033806324005,0
1774627437.344193,2684.782922,0,0.10544519871473312,0.15482637286186218,0.07137245684862137,0
1774627437.38425,2684.822979,0,0.10196883231401443,0.15201398730278015,0.08187692612409592,0
1774627437.424177,2684.862906,0,0.09888044744729996,0.1433558166027069,0.08374593406915665,0
1774627437.464386,2684.903115,0,0.10641007870435715,0.14771701395511627,0.08144823461771011,0
1774627437.5042129,2684.942942,0,0.12120679020881653,0.14388002455234528,0.09488935768604279,0
1774627437.543937,2684.982666,0,0.12366265058517456,0.1518757939338684,0.09295613318681717,0
1774627437.583932,2685.022661,0,0.14114858210086823,0.15307621657848358,0.09570126980543137,0
1774627437.62394,2685.062669,0,0.15744221210479736,0.15042540431022644,0.10897784680128098,0
1774627437.664041,2685.10277,0,0.20402130484580994,0.16018259525299072,0.12745042145252228,0
1774627437.704087,2685.142816,0,0.177336648106575,0.2054818570613861,0.13985417783260345,0
1774627437.743981,2685.18271,0,0.16509665548801422,0.2393413931131363,0.14652487635612488,0
1774627437.78393,2685.222659,0,0.17160950601100922,0.21718662977218628,0.15285441279411316,0
1774627437.824311,2685.26304,0,0.2041226178407669,0.19180604815483093,0.1673785150051117,0
1774627437.86439,2685.303119,0,0.1798207312822342,0.1795823723077774,0.1445697844028473,0
1774627437.904119,2685.342848,0,0.18429453670978546,0.19514454901218414,0.13177528977394104,0
1774627437.944169,2685.382898,0,0.24337491393089294,0.2953947186470032,0.14482726156711578,0
1774627437.984078,2685.422807,0,0.5115852952003479,0.626939594745636,0.19196514785289764,0
1774627438.024216,2685.462945,0,1.2892048358917236,0.9004674553871155,0.2272534817457199,0
1774627438.064252,2685.502981,0,2.0547614097595215,1.2195053100585938,0.4277416467666626,0
1774627438.104194,2685.542923,0,2.511223077774048,1.477711796760559,0.8509146571159363,0
1774627438.143889,2685.582618,0,2.865440845489502,1.6042776107788086,1.1293951272964478,0
1774627438.183865,2685.622594,0,2.93013072013855,2.067189931869507,1.0431333780288696,0
1774627438.223955,2685.662684,0,3.0899531841278076,2.2334072589874268,1.0645172595977783,0
1774627438.264063,2685.702792,0,2.929637908935547,2.3111467361450195,1.0646740198135376,0
1774627438.3038769,2685.742606,0,3.0054237842559814,2.331216812133789,1.0216114521026611,0
1774627438.344193,2685.782922,0,3.008474111557007,2.423969268798828,1.0848183631896973,0
1774627438.383888,2685.822617,0,3.113816976547241,2.410080671310425,1.0372579097747803,0
1774627438.4238598,2685.862589,0,2.882793426513672,2.4498541355133057,0.9995784163475037,0
1774627438.4640338,2685.902763,0,2.914369583129883,2.4947545528411865,1.0609251260757446,0
1774627438.503845,2685.942574,0,3.118670701980591,2.44907546043396,1.1302402019500732,0
1774627438.543843,2685.982572,0,2.915189504623413,2.4616246223449707,1.051387906074524,0
1774627438.583844,2686.022573,0,2.979010820388794,2.4477109909057617,1.0013245344161987,0
1774627438.623805,2686.062534,0,2.955044746398926,2.429561138153076,0.9795560836791992,0
1774627438.663996,2686.102725,0,2.9862539768218994,2.394413948059082,1.0351543426513672,0
1774627438.7037408,2686.14247,0,2.88582706451416,2.4260852336883545,1.0481153726577759,0
1774627438.743809,2686.182538,0,3.0944948196411133,2.451688289642334,0.9682374596595764,0
1774627438.783819,2686.222548,0,2.818553924560547,2.5598185062408447,0.9791889190673828,0
1774627438.823823,2686.262552,0,2.871478796005249,2.645824909210205,0.9456424117088318,0
1774627438.86407,2686.302799,0,3.083987236022949,2.629063606262207,1.034533977508545,0
1774627438.903781,2686.34251,0,2.922748565673828,2.63649320602417,0.9388410449028015,0
1774627438.943811,2686.38254,0,3.113754987716675,2.5227560997009277,0.9734264016151428,0
1774627438.984004,2686.422733,0,3.0152053833007812,2.484752655029297,0.9781686663627625,0
1774627439.024175,2686.462904,0,3.2368361949920654,2.3991646766662598,1.0833572149276733,0
1774627439.0641809,2686.50291,0,3.061668634414673,2.0980734825134277,1.038515329360962,0
1774627439.1040149,2686.542744,0,2.6789307594299316,1.66203773021698,0.9885167479515076,0
1774627439.144031,2686.58276,0,2.4252769947052,1.3075799942016602,0.9088175296783447,0
1774627439.183753,2686.622482,0,2.2847402095794678,1.0270694494247437,0.8942002058029175,0
1774627439.223872,2686.662601,0,2.2377398014068604,0.8060223460197449,1.0180085897445679,0
1774627439.26392,2686.702649,0,2.340099334716797,0.6700177788734436,1.2402567863464355,0
1774627439.303784,2686.742513,0,2.343585252761841,0.571021556854248,1.3945776224136353,0
1774627439.343801,2686.78253,0,2.1709797382354736,0.5985986590385437,1.3740931749343872,0
1774627439.383729,2686.822458,0,2.314962863922119,0.6184920072555542,1.4102548360824585,0
1774627439.423752,2686.862481,0,2.460454225540161,0.7300806045532227,1.4088627099990845,0
1774627439.463923,2686.902652,0,2.557190418243408,0.8329885005950928,1.4003045558929443,0
1774627439.503738,2686.942467,0,2.5018630027770996,0.7752609252929688,1.3653696775436401,0
1774627439.5439289,2686.982658,0,2.8565757274627686,0.7818183898925781,1.5079472064971924,0
1774627439.5840409,2687.02277,0,2.7716681957244873,0.780169665813446,1.553427815437317,0
1774627439.624115,2687.062844,0,2.7776951789855957,1.0386914014816284,1.4178781509399414,0
1774627439.664046,2687.102775,0,2.73480486869812,1.2997138500213623,1.359869360923767,0
1774627439.703951,2687.14268,0,2.72859263420105,1.4080731868743896,1.4078165292739868,0
1774627439.743977,2687.182706,0,2.578477382659912,1.6376556158065796,1.2954763174057007,0
1774627439.78388,2687.222609,0,2.629913568496704,1.7574328184127808,1.203174114227295,0
1774627439.824045,2687.262774,0,2.7098004817962646,1.8405251502990723,1.2019219398498535,0
1774627439.864228,2687.302957,0,2.7652587890625,1.977034568786621,1.25852632522583,0
1774627439.903867,2687.342596,0,2.646577835083008,2.0382580757141113,1.2085868120193481,0
